"OBS","LAND_NOM","MKVAL_NOM","STRUC_NOM","LAND_PI","MKVAL_PI","STRUC_PI","CONS_PI"
"1994Q4",3193.463025872778,9756.455025872778,6562.992,0.7001214583589349,0.7886879127189204,0.8370214452660498,0.9147302413629911
"1995Q1",3174.153817472653,9852.471504465078,6678.317686992426,0.6946594461996141,0.7938558713752513,0.8483523092273417,0.9194155229531474
"1995Q2",3202.303184150604,9932.388042428393,6730.084858277789,0.6996730911307731,0.7979471719781798,0.8518923499583123,0.9246923805016565
"1995Q3",3271.450185562789,10054.89513357174,6783.444948008954,0.7136218838694779,0.8053402239448751,0.8554597269111437,0.9290108849976337
"1995Q4",3301.876749870694,10146.77574987069,6844.899,0.7190765879276049,0.810077519379845,0.8597651818542159,0.9336725035494559
"1996Q1",3378.699559225923,10288.50608698615,6909.806527760231,0.7345276225635,0.8174705713465403,0.8624851359293632,0.9373994320870801
"1996Q2",3420.054444710039,10409.57044550576,6989.516000795717,0.742168915475102,0.8229256388171117,0.8666675778740621,0.9417770941788928
"1996Q3",3404.877699474586,10531.40619832162,7126.528498847038,0.7375281376041798,0.8283807062876831,0.8778754288369804,0.9460837671557028
"1996Q4",3430.104804542872,10643.67980454287,7213.575,0.74165702449155,0.8331180017226529,0.8829462979921546,0.9514197823000475
"1997Q1",3460.948592955436,10760.76539455998,7299.816801604547,0.7469802723639346,0.8383577375825437,0.8881265120347717,0.9551467108376716
"1997Q2",3521.482020302155,10902.12818308863,7380.646162786475,0.7586837501746163,0.8453919035314386,0.8925139756434265,0.9600686228111689
"1997Q3",3536.988168876489,11034.80544573652,7497.817276860033,0.760672449010135,0.8517082974447316,0.9012478985279445,0.9622337908187412
"1997Q4",3603.218624977276,11206.30362497728,7603.085,0.7735311972952915,0.8608957795004306,0.9083689843226769,0.9652389966871746
"1998Q1",3726.792134908836,11408.41476956462,7681.622634655781,0.7986201286330392,0.8714470284237725,0.9108155761792164,0.9679129200189306
"1998Q2",3842.186202645424,11637.22004250033,7795.033839854901,0.8218418371853402,0.8837927074361182,0.9171302434290556,0.9708471367723617
"1998Q3",3922.765608395938,11860.10950368152,7937.343895285586,0.8374675663851888,0.8953488372093023,0.9264382269726502,0.9742309512541411
"1998Q4",4041.259495321885,12126.67049532189,8085.411,0.8610728981783732,0.9099196095320127,0.9360605770676436,0.9772124940842405
"1999Q1",4140.199215311719,12379.65462818173,8239.455412870015,0.8804769665465758,0.9234855010048809,0.9464483413747387,0.9803715097018458
"1999Q2",4239.537103286128,12637.1200547071,8397.582951420967,0.8999007942439947,0.9372667240884297,0.9571778084550935,0.9834122101277806
"1999Q3",4368.489951322594,12906.38374589318,8537.893794570584,0.9255386150822255,0.9517657192075797,0.9656930415647255,0.986784193090393
"1999Q4",4509.538806385306,13182.01180638531,8672.473,0.9536292627468277,0.9664800459374104,0.9732651750201604,0.9912683388547091
"2000Q1",4589.157857810247,13477.46753500244,8888.309677192196,0.9686436295472356,0.9833476887740454,0.9911157278952477,0.9967345007098913
"2000Q2",4746.231422208592,13770.04,9023.808577791409,1,1,1,1
"2000Q3",4911.993104771771,14052.49435996392,9140.501255192146,1.033185281224461,1.016006316393914,1.006970736574498,1.004566966398486
"2000Q4",5094.492019978723,14361.96201997872,9267.469999999999,1.069835756564947,1.03387884008039,1.015007585801566,1.009406057737814
"2001Q1",5252.71164469299,14680.34864151994,9427.636996826952,1.101238215125327,1.053043353430951,1.027787269521479,1.015120681495504
"2001Q2",5392.388702386623,14969.6777045001,9577.289002113474,1.128694956024324,1.069910996267586,1.039145469704632,1.019072408897303
"2001Q3",5455.802014176359,15257.94528309067,9802.143268914315,1.140206285037455,1.08649153028998,1.058349165561828,1.0219829626124
"2001Q4",5610.429392763608,15551.27639276361,9940.847,1.170741275846411,1.103430950330175,1.068258545986359,1.027176999526739
"2002Q1",5913.303298840117,15926.75485000917,10013.45155116906,1.232022918180249,1.122021246052254,1.064855186364693,1.03011121628017
"2002Q2",6169.267120001478,16338.15963746031,10168.89251745883,1.283328717708835,1.142764857881137,1.069980727963588,1.036133459536205
"2002Q3",6463.537473140012,16771.46729037044,10307.92981723043,1.342486960181104,1.164800459374103,1.07320640214316,1.041493137718883
"2002Q4",6623.533440630477,17228.54544063048,10605.012,1.373231615574207,1.188128050531151,1.092765468884546,1.045113582584004
"2003Q1",6667.212068259138,17619.08053609171,10951.86846783257,1.380116420653249,1.209015216767155,1.120552738406025,1.047657359204922
"2003Q2",6975.380804159657,17992.60902576891,11017.22822160926,1.441716671594807,1.228610393339076,1.11932260842229,1.051455276857549
"2003Q3",7283.974434178452,18444.09086955733,11160.11643537888,1.503183404429243,1.253014642549526,1.125418585897243,1.055714623757691
"2003Q4",7482.398913921532,18965.85491392153,11483.456,1.541634316930564,1.281510192362906,1.148927736697511,1.059406057737814
"2004Q1",7611.797002955802,19465.37879308791,11853.58179013211,1.565709520464049,1.310221073786965,1.179749326845537,1.065144344533838
"2004Q2",7822.377552638249,20029.75470440888,12207.37715177063,1.6064511818834,1.342807924203273,1.208220001913536,1.071604353999054
"2004Q3",8083.417247340844,20635.43746300435,12552.0202156635,1.657518646458841,1.377763422337066,1.235214521001053,1.076538097491718
"2004Q4",8427.697558543698,21232.1205585437,12804.423,1.725516317301552,1.411857594028137,1.252832715990323,1.081578324656886
"2005Q1",8812.71904411946,21882.18082475779,13069.46178063833,1.801361184207575,1.446884869365489,1.268127332121428,1.08848793185045
"2005Q2",9171.241121854844,22582.96975975274,13411.7286378979,1.871555936349128,1.484783232845248,1.290420021048891,1.09428537624231
"2005Q3",9426.488195415634,23308.64925775988,13882.16106234424,1.920430076282102,1.523758254378409,1.324412612932767,1.098840511121628
"2005Q4",9671.429070428327,23943.46307042833,14272.034,1.967004227210267,1.556273327591157,1.350053989038175,1.106022243256034
"2006Q1",9767.725757970951,24416.34792885225,14648.6221708813,1.983211441463037,1.579672695951766,1.376570124243128,1.111654046379555
"2006Q2",9787.942095456992,24697.12341343215,14909.18131797515,1.984198697802062,1.59115704852139,1.392794171917499,1.119143398012305
"2006Q3",9810.84691625654,24844.66312415975,15033.81620790321,1.985940554235013,1.594745908699397,1.397195303637084,1.125141978230005
"2006Q4",9787.572812112891,25056.45781211289,15268.885,1.978676463711884,1.603072064312375,1.412585596544702,1.129886417415996
"2007Q1",9861.744617264883,25267.58488284625,15405.84026558136,1.991116963615315,1.613049095607235,1.42131951942922,1.137920018930431
"2007Q2",9870.775137115987,25259.16483193286,15388.38969481688,1.990487219879034,1.609388458225668,1.416316990828698,1.141930903928065
"2007Q3",9574.766295711743,24993.54231451762,15418.77601880588,1.928564534626365,1.589936836060867,1.416481008159862,1.147539044013251
"2007Q4",9107.155905774422,24594.80890577442,15487.653,1.832497744120713,1.562805053115131,1.421114497765264,1.155288689067676
"2008Q1",8600.08780282437,24045.20337933202,15445.11557650765,1.728747280303417,1.526198679299455,1.415565244727526,1.161949834358732
"2008Q2",7949.875768372331,23405.32849337184,15455.45272499951,1.596443627017314,1.484280792420327,1.415360223063571,1.167806436346427
"2008Q3",7436.307991618367,22848.43266819251,15412.12467657415,1.491858167830805,1.448176859029572,1.410918087011194,1.173083293894936
"2008Q4",6947.086761771076,22183.08576177108,15235.999,1.392278752852126,1.405900086132644,1.395295436217761,1.174254614292476
"2009Q1",6923.277743244722,22093.24604844902,15169.9683052043,1.386542802666507,1.399583692219351,1.388789415414896,1.175650733554189
"2009Q2",6901.589884349221,21777.74622294231,14876.15633859309,1.381341651257801,1.379486075222509,1.362122930989708,1.181377188831046
"2009Q3",6925.823495738416,21677.73971911268,14751.91622337427,1.385304147770741,1.372882572494976,1.350764730806555,1.18470184571699
"2009Q4",6758.804871475286,21672.48887147529,14913.684,1.351155106396127,1.372308354866494,1.365567294944166,1.190877898722196
"2010Q1",6483.291072096976,21457.2053326736,14973.91426057663,1.295237684304277,1.358670686190066,1.371458250755163,1.193918599148131
"2010Q2",6481.314150318669,21363.46108162368,14882.14693130501,1.293965865567952,1.352569623887453,1.363216379864139,1.197077614765736
"2010Q3",6087.760389721769,21000.95038426649,14913.18999454472,1.214614336083746,1.329672695951766,1.366496726487432,1.200011831519167
"2010Q4",5766.510810688751,20794.33881068875,15027.828,1.149836291338651,1.316681022107379,1.377444883342673,1.202437292948415
"2011Q1",5220.622714762923,20315.50877622565,15094.88606146273,1.040214204313469,1.287611254665518,1.385755094788349,1.206507335541884
