"OBS","LAND_NOM","MKVAL_NOM","STRUC_NOM","LAND_PI","MKVAL_PI","STRUC_PI","CONS_PI"
"2000Q4",5238.915771653705,14506.3857716537,9267.469999999999,1.100236111748058,1.044340487099108,1.015007585801566,1.009406057737814
"2001Q1",5428.129048780247,14855.7660456072,9427.636996826952,1.138149657948095,1.065737480909895,1.027787269521479,1.015120681495504
"2001Q2",5563.064127904489,15140.35313001796,9577.289002113474,1.164615374390433,1.082266698818423,1.039145469704632,1.019072408897303
"2001Q3",5658.335376317149,15460.47864523146,9802.143268914315,1.182798029780142,1.101126919057954,1.058349165561828,1.0219829626124
"2001Q4",5806.976610093414,15747.82361009341,9940.847,1.212088524760252,1.117643276263966,1.068258545986359,1.027176999526739
"2002Q1",6122.787751889484,16136.23930305854,10013.45155116906,1.276087407686882,1.137156177156177,1.064855186364693,1.03011121628017
"2002Q2",6470.731772811982,16639.62429027082,10168.89251745883,1.346580207046417,1.164388714733542,1.069980727963588,1.036133459536205
"2002Q3",6879.326021138946,17187.25583836937,10307.92981723043,1.429553395220325,1.194434530986255,1.07320640214316,1.041493137718883
"2002Q4",7097.42731447334,17702.43931447334,10605.012,1.472387787798857,1.221814966642553,1.092765468884546,1.045113582584004
"2003Q1",7208.522386698041,18160.39085453061,10951.86846783257,1.493262623015889,1.247372397717225,1.120552738406025,1.047657359204922
"2003Q2",7573.306221291692,18590.53444290095,11017.22822160926,1.566636017841839,1.270875331564987,1.11932260842229,1.051455276857549
"2003Q3",7984.010201677176,19144.12663705605,11160.11643537888,1.64927806590905,1.302287597460011,1.125418585897243,1.055714623757691
"2003Q4",8304.966546019025,19788.42254601903,11483.456,1.713078731410211,1.339156016397396,1.148927736697511,1.059406057737814
"2004Q1",8646.183236122,20499.76502625411,11853.58179013211,1.780873770440731,1.382245800176835,1.179749326845537,1.065144344533838
"2004Q2",9074.441311238032,21281.81846300866,12207.37715177063,1.866505849455089,1.429566755083996,1.208220001913536,1.071604353999054
"2004Q3",9461.338438219897,22013.3586538834,12552.0202156635,1.943540811986681,1.473045575114541,1.235214521001053,1.076538097491718
"2004Q4",9989.12232012216,22793.54532012216,12804.423,2.049355511924598,1.519495217426252,1.252832715990323,1.081578324656886
"2005Q1",10708.72813884558,23778.18991948391,13069.46178063833,2.193997082204729,1.576915038984005,1.268127332121428,1.08848793185045
"2005Q2",11346.44020156093,24758.16883945883,13411.7286378979,2.32155508682233,1.633441041716904,1.290420021048891,1.09428537624231
"2005Q3",11774.33576415761,25656.49682650185,13882.16106234424,2.405883211678511,1.683941805321116,1.324412612932767,1.098840511121628
"2005Q4",12250.47336807559,26522.50736807559,14272.034,2.499836940392822,1.731761112450768,1.350053989038175,1.106022243256034
"2006Q1",12546.54519895546,27195.16736983676,14648.6221708813,2.556864341460099,1.768311229000884,1.376570124243128,1.111654046379555
"2006Q2",12488.88784244173,27398.06916041689,14909.18131797515,2.541985355599535,1.774789807893256,1.392794171917499,1.119143398012305
"2006Q3",12282.22093265391,27316.03714055712,15033.81620790321,2.497007290054111,1.763527047664979,1.397195303637084,1.125141978230005
"2006Q4",12251.44531655243,27520.33031655243,15268.885,2.488186556271848,1.771417088658468,1.412585596544702,1.129886417415996
"2007Q1",12287.95552556388,27693.79579114524,15405.84026558136,2.493035540808577,1.779030624547866,1.42131951942922,1.137920018930431
"2007Q2",11932.80725809683,27321.19695291371,15388.38969481688,2.418516510062018,1.751952415400691,1.416316990828698,1.141930903928065
"2007Q3",11437.23227816265,26856.00829696852,15418.77601880588,2.31583194314408,1.719578811992605,1.416481008159862,1.147539044013251
"2007Q4",10960.22200688012,26447.87500688012,15487.653,2.217356157257484,1.691667872357528,1.421114497765264,1.155288689067676
"2008Q1",10460.98550726684,25906.10108377449,15445.11557650765,2.114625873712515,1.655320311872036,1.415565244727526,1.161949834358732
"2008Q2",9727.234291206583,25182.68701620609,15455.45272499951,1.964692211924042,1.607783940197733,1.415360223063571,1.167806436346427
"2008Q3",9071.708489180361,24483.83316575451,15412.12467657415,1.83082762227408,1.562372799614179,1.410918087011194,1.173083293894936
"2008Q4",8351.193453992739,23587.19245399274,15235.999,1.683973897331517,1.505049433325296,1.395295436217761,1.174254614292476
"2009Q1",7532.150867904831,22702.11917310913,15169.9683052043,1.517848028953856,1.447947914154811,1.388789415414896,1.175650733554189
"2009Q2",7496.520815954402,22372.67715454749,14876.15633859309,1.509805015597078,1.426824210272486,1.362122930989708,1.181377188831046
"2009Q3",7674.509630797187,22426.42585417145,14751.91622337427,1.544758723008345,1.429981512740133,1.350764730806555,1.18470184571699
"2009Q4",7474.605388122063,22388.28938812206,14913.684,1.503774483242741,1.427306486616832,1.365567294944166,1.190877898722196
"2010Q1",7167.803392457126,22141.71765303375,14973.91426057663,1.441205978813147,1.411581062615545,1.371458250755163,1.193918599148131
